url,coffee_name,score,review,roast_level,review_date
https://www.coffeereview.com/review/sumatra-17/,Sumatra,87,"Rich-toned, earthy-sweet. Fresh humus, cocoa powder, gently scorched sandalwood, gardenia, graphite in aroma and cup. Gentle, almost imperceptible acidity; dry vermouth-like mouthfeel. Earthy sweet finish with hints of cocoa powder underneath.",Medium-Dark,Feb-25
https://www.coffeereview.com/review/ethiopia-5/,Ethiopia,90,"Crisply sweet, delicately tart. Cocoa nib, orange zest, bay leaf, yellow plum, cedar in aroma and cup. Brisk, balanced acidity; lightly satiny mouthfeel. Gently drying, citrusy and cocoa-toned finish.",Medium-Light,Feb-25
https://www.coffeereview.com/review/sumatra-16/,Sumatra,82,"Roast-muted, wood-framed. Earthy, sweetly savory. Treacle, fresh-turned soil, scorched fir, lily, date in aroma and cup. Sharp, astringent acidity; bitter but viscous mouthfeel. Smoky, woody finish with undertones of lily.",Dark,Feb-25
https://www.coffeereview.com/review/pikes-place-roast/,Pike’s Place Roast,78,"Harsh, bitter. Charcoal, snap pea, soapy florals, carob, stale raising in aroma and cup. Harsh, bitter acidity; droopy mouthfeel. Woody, burnt finish.",Dark,Feb-25
https://www.coffeereview.com/review/colombia-san-martin-bourbon-aji-star-fruit-peach-honey/,Colombia San Martin Bourbon Aji Star Fruit Peach Honey,95,"Richly sweet-savory. Kiwi, cinnamon, white tea, gardenia, dill in aroma and cup. Tangy, juicy acidity; vibrant, silky-smooth acidity. Long-lasting, harmonious, flavor-laden and richly aromatic finish.",Light,Feb-25
https://www.coffeereview.com/review/taiwan-coe-3-alishan-zhou-zhu-yuan-geisha-natural/,Taiwan COE #3 Alishan Zhou Zhu Yuan Geisha Natural,94,"Crisply sweet, richly nutty. Cantaloupe, pistachio, satsuma mandarin, elm, amber in aroma and cup. Balanced, bright acidity; very full, satiny-smooth mouthfeel. Finish consolidates to notes of elm and pistachio.",Light,Feb-25
https://www.coffeereview.com/review/yabitu-koba-ethiopia-2/,Yabitu Koba Ethiopia,95,"Evaluated as espresso. Bright, juicy-tart, floral-toned. Honeysuckle, finger lime, myrrh, dark chocolate, jujube in aroma and small cup. Vibrant, crisp, smooth mouthfeel; richly tart, satiating finish. In cappuccino format, balanced, chocolaty, sweetly tart, floral-toned.",Medium-Light,Feb-25
https://www.coffeereview.com/review/taiwan-coe9-alishan-zhuo-wu-farm-geisha-honey/,Taiwan COE#9 Alishan Zhuo Wu Farm Geisha Honey,92,"Crisply sweet-tart, gently spice-toned. Cranberry, pink peppercorn, cashew butter, pine, freesia in aroma and cup. Tart-leaning, citric acidity; plush, satiny mouthfeel. Wood-framed finish with cashew undertones.",Light,Feb-25
https://www.coffeereview.com/review/las-margaritas-colombia-sudan-rume-natural/,Las Margaritas Colombia Sudan Rume Natural,95,"Richly fruit-driven, sweetly herbaceous. Caramelized pineapple, pistachio, satsuma mandarin, sage, raw cacao in aroma and cup. High-toned, malic acidity; lively, lightly syrupy, very smooth mouthfeel. Harmonious, deeply aromatic, flavor-laden finish.",Light,Feb-25
https://www.coffeereview.com/review/ethiopia-guji-uraga-raro-washed-g1/,Ethiopia Guji Uraga Raro Washed G1,93,"Bright, vibrant, sweetly tart. Apricot, pink grapefruit, jasmine, cedar, cocoa nib in aroma and cup. High-toned, juicy acidity; lightly satiny mouthfeel. The crisp, long finish leads with notes of apricot and pink grapefruit with undertones of cocoa nib.",Light,Feb-25
https://www.coffeereview.com/review/kenya-kirinyaga-karimikui-factory-aa-top-washed/,Kenya Kirinyaga Karimikui Factory AA TOP Washed,93,"Balanced, sweetly savory. Cocoa nib, bay leaf, mulberry, dark caramel, pink peppercorn in aroma and cup. Brightly sweet, malic acidity; crisp, syrupy mouthfeel. Long, flavor-saturated finish centered around notes of cocoa nib and pink peppercorn.",Light,Feb-25
https://www.coffeereview.com/review/dembi-ethiopia-natural/,Dembi Ethiopia Natural,93,"Richly berry-toned, sweetly tart. Berry melange, cocoa nib, rhododendron, cashew, tangerine in aroma and cup. Crisp, balanced acidity; plush, creamy-smooth mouthfeel. Berry-driven finish supported by notes of cashew and cocoa nib.",Medium-Light,Feb-25
https://www.coffeereview.com/review/pantan-musara-sumatra-4/,Pantan Musara Sumatra,94,"Crisp, deep, sweetly spice-toned. Blackberry, dark chocolate, clove, lemon verbena, cedar in aroma and cup. Gentle, round acidity; full, satiny mouthfeel. Long, resonant, flavor-saturated finish.",Medium-Light,Feb-25
https://www.coffeereview.com/review/ethiopia-yirgacheffe-misty-valley-aricha-washed-g1/,Ethiopia Yirgacheffe Misty Valley Aricha Washed G1,94,"Complex, intricate, richly sweet. Star jasmine, cocoa nib, white peach, frankincense, lavender in aroma and cup. Bright, juicy acidity; plush, syrupy mouthfeel. Resonant, flavor-saturated finish that centers notes of star jasmine and white peach, grounded by crisp cocoa nib.",Light,Feb-25
https://www.coffeereview.com/review/ethiopia-sidamo-assefa-74110-natural/,Ethiopia Sidamo Assefa 74110 Natural,93,"Fruit-toned, sweetly nutty. Blueberry, almond butter, baking chocolate, magnolia, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny mouthfeel. Resonant finish centers around notes of blueberry and baking chocolate with undertones of cedar.",Light,Feb-25
https://www.coffeereview.com/review/ethiopia-guji-uraga-tabe-burka-g1-washed/,Ethiopia Guji Uraga Tabe Burka G1 Washed,92,"Richly aromatic, sweetly savory. Plum, dark chocolate, cedar, sarsaparilla, apple blossom in aroma and cup. Sweetly brisk acidity; full, creamy-smooth mouthfeel. Finish  consolidates to notes of plum, dark chocolate and cedar.",Light,Feb-25
https://www.coffeereview.com/review/guatemala-el-soccoro-maracaturra-washed/,Guatemala El Soccoro Maracaturra Washed,94,"Richly sweet, deeply savory. Dried peach, walnut, sugarcane, rhododendron, baking chocolate in aroma and cup. Sparkling acidity; very full, syrupy mouthfeel. Finish consolidates to notes of dried peach and walnut.",Medium-Light,Feb-25
https://www.coffeereview.com/review/ethiopia-guji-hambela-red-honey-g1/,Ethiopia Guji Hambela Red Honey G1,92,"Sweetly nut-toned, richly bittersweet. Hazelnut toffee, lemon verbena, pear, baking chocolate, cedar in aroma and cup. Briskly sweet acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of cedar and hazelnut toffee.",Light,Feb-25
https://www.coffeereview.com/review/colombia-jose-ignacio-gomez-washed/,Colombia Jose Ignacio Gomez Washed,90,"Sweet-toned, nutty. Cashew butter, agave syrup, orange zest, fresh-cut fir, dried fig in aroma and cup. Balanced, gently bright acidity; velvety-smooth mouthfeel. Crisp, bittersweet finish with notes of orange zest and agave syrup supported by fir.",Light,Feb-25
https://www.coffeereview.com/review/nicaragua-la-estrella-washed/,Nicaragua La Estrella Washed,92,"Crisply chocolaty, sweetly nut-toned. Baking chocolate, almond brittle, red apple, cedar, marjoram in aroma and cup. Sweetly brisk acidity; full, velvety mouthfeel. Nut-toned, crisply chocolaty finish.",Medium-Light,Feb-25
https://www.coffeereview.com/review/ethiopia-sidama-bensa-alo-single-variety-74158-natural/,Ethiopia Sidama Bensa Alo Single Variety 74158 Natural,94,"Intensely aromatic, sweetly fermenty. Blueberry jam, Cognac, cocoa nib, pistachio spearmint in aroma and cup. Tart-juicy acidity; fluffy-smooth mouthfeel. Quietly sweet finish with notes of blueberry and Cognac.",Light,Feb-25
https://www.coffeereview.com/review/black-espresso/,Black Espresso,93,"Evaluated as espresso. Sweetly tart, dusky. Black cherry, frangipane, dark chocolate, gently scorched mesquite, artichoke blossom in aroma and small cup. Fluffy mouthfeel; crisp, chocolaty finish with undertones of sweetly smoky mesquite. In cappuccino format, complex, rich-toned, chocolaty and sweet, with black cherry and frangipane notes into the long finish.",Medium,Feb-25
https://www.coffeereview.com/review/el-salvador-lenca-pacas-bourbon-washed/,El Salvador Lenca Pacas-Bourbon Washed,91,"Crisply chocolaty, sweetly nut-toned. Baking chocolate, cashew butter, date, freesia, green apple in aroma and cup. Briskly sweet acidity; very full, satiny mouthfeel. Chocolaty finish with undertones of freesia.",Light,Feb-25
https://www.coffeereview.com/review/el-salvador-loma-la-gloria-unicorn-natural/,El Salvador Loma La Gloria Unicorn Natural,95,"Juicy-bright, complex, rich-toned. Pomelo, magnolia, cocoa nib, raspberry jam, sandalwood in aroma and cup. Sparkling acidity; full, syrupy-smooth mouthfeel. Resonant, long, satiating finish.",Light,Feb-25
https://www.coffeereview.com/review/costa-rica-las-lajas-sl-28-natural/,Costa Rica Las Lajas SL-28 Natural,94,"Invitingly fruit-toned, chocolaty. Dried mango, bergamot, almond butter, dark chocolate, cedar in aroma and cup. Sweet, brisk acidity; plush, creamy mouthfeel. Exceptionally long, resonant, flavor-laden finish.",Light,Jan-25
https://www.coffeereview.com/review/el-salvador-dehydrated-honey-hybrid-1/,El Salvador Dehydrated Honey Hybrid 1,93,"Balanced, crisply sweet, richly aromatic. Dark caramel, cashew butter, gardenia, red apple, pink grapefruit in aroma and cup. Mild, sweet-toned acidity; very full, satiny-smooth mouthfeel. Sweetly nut-toned finish supported by pink grapefruit and gardenia.",Light,Feb-25
https://www.coffeereview.com/review/ethiopia-faysel-abdosh/,Ethiopia Faysel Abdosh,94,"Richly sweet-tart, chocolaty and floral. Dried mulberry, dark chocolate, finger lime, amber, bay leaf in aroma and cup. Winy acidity; very syrupy, viscous mouthfeel. Finish centers around notes of dried mulberry and dark chocolate.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-guji-bishala-g1-red-honey/,Ethiopia Guji Bishala G1 Red Honey,94,"Richly sweet-tart, complex, fruit-forward. Raspberry, cocoa nib, honeysuckle, myrrh, nougat in aroma and cup. Briskly sweet, gently tart acidity; richly syrupy mouthfeel. Resonant finish consolidates to raspberry and cocoa nib.",Medium-Light,Jan-25
https://www.coffeereview.com/review/kenya-kii-2/,Kenya Kii,94,"Richly sweet-savory, sweetly herbaceous. Red currant, cocoa nib, lemon verbena, pink grapefruit, sugarcane in aroma and cup. Energetic, sparkling acidity; satiny-smooth mouthfeel. Cocoa-driven finish with undertones of red currant and lemon verbena.",Medium-Light,Jan-25
https://www.coffeereview.com/review/nicaragua-procafe-regenerative-organic-certified/,Nicaragua Procafe Regenerative-Organic Certified,93,"Crisply sweet, cocoa-toned. Cocoa nib, maple syrup, Meyer lemon, snickerdoodle, oak in aroma and cup. Briskly sweet acidity; full, lightly syrupy mouthfeel. Finish consolidates to notes of cocoa nib and snickerdoodle.",Medium,Jan-25
https://www.coffeereview.com/review/honduras-comsa-station-natural-shg-ep/,Honduras Comsa Station Natural SHG EP,92,"Evaluated as espresso. Crisply chocolaty, deep-toned. Baking chocolate, caramel, lemon balm, dried plum, fresh-cut fir in aroma and small cup. Crisp, lightly satiny mouthfeel; gently drying, wood-framed finish. In cappuccino format, chocolate  and dried plum notes shine.",Medium-Light,Jan-25
https://www.coffeereview.com/review/ethiopia-sidama-bensa-shantawene-gatta-kenean-dukamo-anaerobic-natural-g1/,Ethiopia Sidama Bensa Shantawene Gatta Kenean Dukamo Anaerobic Natural G1,94,"Floral, citrusy, richly sweet. Honeysuckle, blood orange, wild honey, lemon verbena, cocoa nib in aroma and cup. Sweetly tart structure with high-toned, juicy acidity; full, lively, smooth mouthfeel. Crisp finish centers around notes of honeysuckle, blood orange and wild honey.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-more-floral-white-honey/,Ethiopia More Floral White Honey,93,"Richly floral-toned, balanced. Narcissus, lavender, rice candy, cocoa nib, tangerine in aroma and cup. Gently bright, citrusy acidity; crisp, silky mouthfeel. Cocoa-toned, predominantly floral finish.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-natural-guji-shakiso-anasora-g1/,Ethiopia Natural Guji Shakiso Anasora G1,93,"Richly aromatic, deeply sweet-tart. Black cherry, honeysuckle, cashew butter, baking chocolate, sugar cane in aroma and cup. Sweetly tart structure with winy acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of cashew butter and baking chocolate with hints of black cherry.",Light,Jan-25
https://www.coffeereview.com/review/colombia-huila-la-florida-natural-selective/,Colombia Huila La Florida Natural Selective,93,"Richly sweet-tart, fruit-driven. Pomegranate, dark chocolate, toffee, magnolia, cedar in aroma and cup. Tart-leaning structure with vibrant, juicy acidity; satiny-smooth mouthfeel. Finish consolidates to notes of pomegranate and magnolia with dark chocolate undertones.",Medium-Light,Jan-25
https://www.coffeereview.com/review/drc-mukwinja/,DRC Mukwinja,92,"Crisply sweet-savory, gently herbaceous. Baking chocolate, hop flowers, lemon balm, spearmint, red apple in aroma and cup. Gently bright, balanced acidity; velvety-smooth mouthfeel. Resonant, long, flavor-saturated finish.",Medium-Light,Jan-25
https://www.coffeereview.com/review/ethiopia-sidamo-arbegona-oloroso-station-74158-top-grade-1-yellow-honey/,Ethiopia Sidamo Arbegona OLOROSO Station 74158 TOP GRADE 1 Yellow Honey,93,"Richly sweet, with complex aromatics. Dried apricot, dark chocolate, lilac, pink grapefruit, amber in aroma and cup. Sweet-tart structure with brisk acidity; full, syrupy mouthfeel. Delicate finish leads with chocolate and apricot notes supported by amber.",Light,Jan-25
https://www.coffeereview.com/review/kenya-nyeri-hill-ab/,Kenya Nyeri Hill AB,96,"Complex, multi-layered, deeply sweet-savory. Myrrh, cocoa powder, black currant, magnolia, sage in aroma and cup. Sparkling acidity; delicate, lithe, silky mouthfeel. Richly aromatic, satisfying finish that fulfills the promise of the cup.",Medium-Light,Jan-25
https://www.coffeereview.com/review/ethiopia-guji-hambela-natural-g1/,Ethiopia Guji Hambela Natural G1,92,"Crisply chocolaty, berry-toned. Dried strawberry, baking chocolate, daisy, cedar, orange zest in aroma and cup. Crisply sweet acidity; crisp, lightly satiny mouthfeel. Chocolaty finish with undertones of orange zest and cedar.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-kayon-mountain-12/,Ethiopia Kayon Mountain,95,"Elegantly fruit-toned, sweetly citrusy. Raspberry coulis, dark chocolate, tangerine, gardenia, cedar in aroma and cup. High-toned acidity; full, syrupy mouthfeel. Berry-driven, chocolaty finish.",Light,Jan-25
https://www.coffeereview.com/review/kenya-starry-nights-fruitful-serenity/,Kenya Starry Night’s Fruitful Serenity,93,"Cocoa-toned, richly sweet. Red plum, cocoa nib, agave syrup, freesia, cedar in aroma and cup. Juicy-bright acidity; crisp, silky mouthfeel. Resonant finish consolidates to notes of cocoa nib and red plum.",Light,Jan-25
https://www.coffeereview.com/review/colombia-red-sunset/,Colombia Red Sunset,94,"Sweetly tart, spice-toned. Cocoa nib, Meyer lemon, clove, wild honey, amber in aroma and cup. Briskly sweet, gently tart acidity; satiny-smooth mouthfeel. Long, lingering, resonant integrated finish.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-sidama-bombe-natural-2/,Ethiopia Sidama  Bombe Natural,94,"Richly floral, crisply fruity. Narcissus, boysenberry, brown sugar, cocoa powder, oak in aroma and cup. Sweet-savory structure with brisk acidity; full, satiny mouthfeel. Very long, flavor-laden finish.",Light,Jan-25
https://www.coffeereview.com/review/ethiopia-oromia-guji-uraga-kurume-top-grade-1-anaerobic-natural/,Ethiopia Oromia Guji Uraga Kurume TOP GRADE 1 Anaerobic Natural,91,"Crisp, sweet-toned. Caramel, teriyaki sauce, orange zest, raisin, fir in aroma and cup. Briskly sweet-savory acidity; full, viscous mouthfeel. Gently drying, wood-framed finish.",Light,Jan-25
https://www.coffeereview.com/review/encounter-passionfruit-orchard/,Encounter Passionfruit Orchard,93,"Gently fruit-toned, complex. Strawberry, pistachio, hop flowers, Meyer lemon, basil in aroma and cup. Gentle, mild acidity; plush, syrupy mouthfeel. Fruity, sweetly herbaceous finish.",Light,Jan-25
